"page_type","entity_id","canonical_path","canonical_url","brand","brand_variants","model","model_variants","category","product_name","product_id","catalog_code","article_oem","condition","primary_query","secondary_queries","search_intent","title","description","h1","intro_text","faq","indexable","robots","status","validation_errors"
"home","home","/","https://xn--d1abifc1bn.xn--p1ai/","","[]","","[]","","","","","","","автозапчасти из Китая","[""доставка автозапчастей из Китая""]","commercial","KITRADE — автозапчасти из Китая с доставкой по России","Найдём автозапчасть у поставщиков в Китае, проверим перед отправкой и доставим в ваш город по России.","Автозапчасти из Китая с доставкой по всей России","","[]","true","index,follow","active","[]"
"product","2625","/catalog/product/dver-zadnyaya-levaya-geely-coolrey-original-2625/","https://xn--d1abifc1bn.xn--p1ai/catalog/product/dver-zadnyaya-levaya-geely-coolrey-original-2625/","Geely","[]","Coolray","[]","Кузов","Дверь задняя левая Geely Coolrey оригинал","2625","","5081040300C15","Новое","Дверь задняя левая Geely Coolrey оригинал","[""Дверь задняя левая Geely Coolrey оригинал 5081040300C15"",""Дверь задняя левая Geely Coolrey оригинал цена""]","commercial","Дверь задняя левая Geely Coolrey | Купить под заказ — Китрейд","Дверь задняя левая Geely Coolrey оригинал. Арт. 5081040300C15. Состояние: Новое. Происхождение: Оригинал.","Дверь задняя левая Geely Coolrey оригинал — арт. 5081040300C15","","[]","true","index,follow","active","[]"
"product","2626","/catalog/product/spoiler-kryshki-bagazhnika-lixiang-l7-2626/","https://xn--d1abifc1bn.xn--p1ai/catalog/product/spoiler-kryshki-bagazhnika-lixiang-l7-2626/","Li Auto","[]","L7","[]","Кузов","Спойлер крышки багажника Lixiang L7","2626","","Lixiang","Новое","Спойлер крышки багажника Lixiang L7","[""Спойлер крышки багажника Lixiang L7 Lixiang"",""Спойлер крышки багажника Lixiang L7 цена""]","commercial","Спойлер крышки багажника Lixiang L7 | Купить под заказ — Китрейд","Спойлер крышки багажника Lixiang L7. Арт. Lixiang. Состояние: Новое. Происхождение: Оригинал.","Спойлер крышки багажника Lixiang L7","","[]","true","index,follow","active","[]"
"product","2627","/catalog/product/kronshtein-podsvetki-nomera-nissan-pathfinder-2627/","https://xn--d1abifc1bn.xn--p1ai/catalog/product/kronshtein-podsvetki-nomera-nissan-pathfinder-2627/","Nissan","[]","Pathfinder (China)","[]","Кузов","Кронштейн подсветки номера Nissan Pathfinder","2627","","962526TX0A","Новое","Кронштейн подсветки номера Nissan Pathfinder","[""Кронштейн подсветки номера Nissan Pathfinder 962526TX0A"",""Кронштейн подсветки номера Nissan Pathfinder цена""]","commercial","Кронштейн подсветки номера Nissan | Купить под заказ — Китрейд","Кронштейн подсветки номера Nissan Pathfinder. Арт. 962526TX0A. Состояние: Новое. Происхождение: Оригинал.","Кронштейн подсветки номера Nissan Pathfinder — арт. 962526TX0A","","[]","true","index,follow","active","[]"
"product","2628","/catalog/product/zadnii-bamper-byd-yangwang-u8l-2628/","https://xn--d1abifc1bn.xn--p1ai/catalog/product/zadnii-bamper-byd-yangwang-u8l-2628/","BYD","[]","Yangwang U8","[]","Кузов","Задний бампер BYD Yangwang U8L","2628","","1631412400/SGHL2804100","Новое","Задний бампер BYD Yangwang U8L","[""Задний бампер BYD Yangwang U8L 1631412400/SGHL2804100"",""Задний бампер BYD Yangwang U8L цена""]","commercial","Задний бампер BYD Yangwang U8L — арт | Купить под заказ — Китрейд","Задний бампер BYD Yangwang U8L. Арт. 1631412400. Состояние: Новое. Происхождение: Оригинал.","Задний бампер BYD Yangwang U8L — арт. 1631412400","","[]","true","index,follow","active","[]"
"product","2629","/catalog/product/molding-kryshi-levyi-baic-u5-plus-2629/","https://xn--d1abifc1bn.xn--p1ai/catalog/product/molding-kryshi-levyi-baic-u5-plus-2629/","BAIC","[]","U5 Plus","[]","Кузов","Молдинг крыши левый baic U5 Plus","2629","","A00071633","Новое","Молдинг крыши левый baic U5 Plus","[""Молдинг крыши левый baic U5 Plus A00071633"",""Молдинг крыши левый baic U5 Plus цена""]","commercial","Молдинг крыши левый baic U5 Plus — | Купить под заказ — Китрейд","Молдинг крыши левый baic U5 Plus. Арт. A00071633. Состояние: Новое. Происхождение: Оригинал.","Молдинг крыши левый baic U5 Plus — арт. A00071633","","[]","true","index,follow","active","[]"
"product","2630","/catalog/product/zerkalo-pravoe-geely-galaxy-starship-7-2630/","https://xn--d1abifc1bn.xn--p1ai/catalog/product/zerkalo-pravoe-geely-galaxy-starship-7-2630/","Geely","[]","Galaxy Starship 7","[]","Кузов","Зеркало правое Geely galaxy starship 7","2630","","6608192747","Новое","Зеркало правое Geely galaxy starship 7","[""Зеркало правое Geely galaxy starship 7 6608192747"",""Зеркало правое Geely galaxy starship 7 цена""]","commercial","Зеркало правое Geely galaxy starship 7 | Купить под заказ — Китрейд","Зеркало правое Geely galaxy starship 7. Арт. 6608192747. Состояние: Новое. Происхождение: Оригинал.","Зеркало правое Geely galaxy starship 7 — арт. 6608192747","","[]","true","index,follow","active","[]"
"product","2631","/catalog/product/zadnii-bamper-voyah-taishan-2631/","https://xn--d1abifc1bn.xn--p1ai/catalog/product/zadnii-bamper-voyah-taishan-2631/","Voyah","[]","Taishan","[]","Кузов","Задний бампер Voyah Taishan","2631","","280418016DYBJ","Новое","Задний бампер Voyah Taishan","[""Задний бампер Voyah Taishan 280418016DYBJ"",""Задний бампер Voyah Taishan цена""]","commercial","Задний бампер Voyah Taishan — арт | Купить под заказ — Китрейд","Задний бампер Voyah Taishan. Арт. 280418016DYBJ. Состояние: Новое. Происхождение: Оригинал.","Задний бампер Voyah Taishan — арт. 280418016DYBJ","","[]","true","index,follow","active","[]"
"product","2632","/catalog/product/kronshtein-perednego-bampera-levyi-geely-monjaro-o-2632/","https://xn--d1abifc1bn.xn--p1ai/catalog/product/kronshtein-perednego-bampera-levyi-geely-monjaro-o-2632/","Geely","[]","Monjaro","[]","Кузов","Кронштейн переднего бампера левый Geely Monjaro (о","2632","","6010178200","Новое","Кронштейн переднего бампера левый Geely Monjaro (о","[""Кронштейн переднего бампера левый Geely Monjaro (о 6010178200"",""Кронштейн переднего бампера левый Geely Monjaro (о цена""]","commercial","Кронштейн переднего бампера левый | Купить под заказ — — арт. 6010178200","Кронштейн переднего бампера левый Geely Monjaro (о. Арт. 6010178200. Состояние: Новое. Происхождение: Оригинал.","Кронштейн переднего бампера левый Geely Monjaro (о — арт. 6010178200","","[]","true","index,follow","active","[]"
"product","2633","/catalog/product/reshetka-radiatora-v-sbore-baic-bj40-2633/","https://xn--d1abifc1bn.xn--p1ai/catalog/product/reshetka-radiatora-v-sbore-baic-bj40-2633/","BAIC","[]","BJ40","[]","Кузов","Решетка радиатора в сборе Baic BJ40","2633","","B00011263","Новое","Решетка радиатора в сборе Baic BJ40","[""Решетка радиатора в сборе Baic BJ40 B00011263"",""Решетка радиатора в сборе Baic BJ40 цена""]","commercial","Решетка радиатора в сборе Baic BJ40 — | Купить под заказ — Китрейд","Решетка радиатора в сборе Baic BJ40. Арт. B00011263. Состояние: Новое. Происхождение: Оригинал.","Решетка радиатора в сборе Baic BJ40 — арт. B00011263","","[]","true","index,follow","active","[]"
"product","2634","/catalog/product/kapot-geely-atlas-2634/","https://xn--d1abifc1bn.xn--p1ai/catalog/product/kapot-geely-atlas-2634/","Geely","[]","Atlas","[]","Кузов","Капот Geely Atlas","2634","","5032071200C15","Новое","Капот Geely Atlas","[""Капот Geely Atlas 5032071200C15"",""Капот Geely Atlas цена""]","commercial","Капот Geely Atlas — арт. 5032071200C15 | Купить под заказ — Китрейд","Капот Geely Atlas. Арт. 5032071200C15. Состояние: Новое. Происхождение: Оригинал.","Капот Geely Atlas — арт. 5032071200C15","","[]","true","index,follow","active","[]"
"product","2635","/catalog/product/zaschita-perednego-bampera-lexus-rx-2635/","https://xn--d1abifc1bn.xn--p1ai/catalog/product/zaschita-perednego-bampera-lexus-rx-2635/","Lexus","[]","RX","[]","Кузов","Защита переднего бампера Lexus RX","2635","","5241148080","Новое","Защита переднего бампера Lexus RX","[""Защита переднего бампера Lexus RX 5241148080"",""Защита переднего бампера Lexus RX цена""]","commercial","Защита переднего бампера Lexus RX — | Купить под заказ — Китрейд","Защита переднего бампера Lexus RX. Арт. 5241148080. Состояние: Новое. Происхождение: Оригинал.","Защита переднего бампера Lexus RX — арт. 5241148080","","[]","true","index,follow","active","[]"
